sku,name,category,brand,price,price_usd,socket,tdp,score,vram,length_mm,height_mm,watt,memory_type,form_factor,capacity_gb,efficiency,source_site,source_url,item_sku,cpu_socket,mb_socket,mb_form_factor,gpu_length_mm,case_max_gpu_length_mm,case_max_cpu_cooler_height_mm,monitor_resolution,monitor_refresh_hz,storage_interface,storage_form_factor,pcie_version,specs_json
newegg-Storage-747503782859,"WD Black WD8002FZBX 8TB 7200 RPM 256MB Cache SATA 6.0Gb/s 3.5"" Hard Drives",storage,WD,1652,229.44,,0,0,0,0,0,0,,,8192,,newegg,https://www.newegg.com/black-wd8002fzbx-8tb/p/N82E16822234558,,,,,0,0,0,,,SATA,,,"{""source"": ""newegg_search"", ""query_keyword"": ""internal hdd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""WD8002FZBX""}, ""feature_lines_raw"": [""Model #: WD8002FZBX""], ""compatibility_params"": {""capacity_gb"": 8192, ""interface"": ""SATA""}}"
newegg-Storage-749011836443,KingSpec XG 7000 4TB M.2 2280 PCIe Gen 4.0x4 NVME 1.4 Speed up to 7400MB/s Write Speed Up to 6600MB/s Internal Solid State Drive for PS5 PC Desktop Laptop Game-Player Non-Heatsink,storage,KingSpec,2662,369.72,,0,0,0,0,0,0,,M.2,4096,,newegg,https://www.newegg.com/kingspec-4tb-xg-7000-series/p/0D9-000D-00175,,,,,0,0,0,,,NVMe,M.2,,"{""source"": ""newegg_search"", ""query_keyword"": ""nvme ssd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""XG 7000-4TB""}, ""feature_lines_raw"": [""Model #: XG 7000-4TB""], ""compatibility_params"": {""capacity_gb"": 4096, ""interface"": ""NVMe"", ""form_factor"": ""M.2""}}"
newegg-Storage-754463128402,"WL 3TB 64MB Cache 5400RPM SATA III (6.0Gb/s) (Low Power & Heavy Duty) 3.5"" Internal Hard Drive (NAS & CCTV DVR) w/1 Year Warranty",storage,WL,338,46.94,,0,0,0,0,0,0,,,3072,,newegg,https://www.newegg.com/p/1Z4-006T-00018?Item=9SIA5AD4820994&cm_sp=SP-_-2623190-_-0-_-3-_-9SIA5AD4820994-_-internal hdd-_-hdd|internal-_-12,,,,,0,0,0,,,SATA,,,"{""source"": ""newegg_search"", ""query_keyword"": ""internal hdd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""WL3000GSA6454-DVR""}, ""feature_lines_raw"": [""Model #: WL3000GSA6454-DVR""], ""compatibility_params"": {""capacity_gb"": 3072, ""interface"": ""SATA""}}"
newegg-Storage-763642286768,"WD_BLACK 2TB SN850X NVMe Internal Gaming SSD Solid State Drive - Gen4 PCIe, M.2 2280, Up to 7,300 MB/s - WDS200T2X0E",storage,WD_BLACK,3077,427.36,,0,0,0,0,0,0,,M.2,2048,,newegg,https://www.newegg.com/western-digital-2tb-black-sn850x-nvme/p/N82E16820250247,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""nvme ssd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""WDS200T2X0E""}, ""feature_lines_raw"": [""Model #: WDS200T2X0E""], ""compatibility_params"": {""capacity_gb"": 2048, ""interface"": ""NVMe"", ""form_factor"": ""M.2""}}"
newegg-Storage-771627335818,"Synology HAT3310 12TB Plus Series SATA III 3.5"" Internal NAS HDD (HAT3310-12T)",storage,Synology,2378,330.28,,0,0,0,0,0,0,,,12288,,newegg,https://www.newegg.com/synology-hat3310-12t-12tb-for-nas-systems-7200-rpm/p/N82E16822108843,,,,,0,0,0,,,SATA,,,"{""source"": ""newegg_search"", ""query_keyword"": ""internal hdd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""HAT3310-12T""}, ""feature_lines_raw"": [""Model #: HAT3310-12T""], ""compatibility_params"": {""capacity_gb"": 12288, ""interface"": ""SATA""}}"
newegg-Storage-772122897089,WD_BLACK SN7100 M.2 2280 1TB PCI-Express 4.0 x4 TLC 3D NAND Internal Solid State Drive (SSD) WDS100T4X0E,storage,WD_BLACK,1445,200.69,,0,0,0,0,0,0,,M.2,1024,,newegg,https://www.newegg.com/western-digital-1tb-sn7100-nvme/p/N82E16820250276,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""nvme ssd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""WDS100T4X0E-00CJA0""}, ""feature_lines_raw"": [""Model #: WDS100T4X0E-00CJA0""], ""compatibility_params"": {""capacity_gb"": 1024, ""form_factor"": ""M.2""}}"
newegg-Storage-778710087076,KingSpec XG 7000 4TB M.2 2280 PCIe Gen 4.0x4 NVME 1.4 Speed up to 7400MB/s Write Speed Up to 6600MB/s Internal Solid State Drive for PS5 PC Desktop Laptop Game-Player Non-Heatsink,storage,KingSpec,2662,369.72,,0,0,0,0,0,0,,M.2,4096,,newegg,https://www.newegg.com/kingspec-4tb-xg-7000-series/p/0D9-000D-00175?Item=9SIB1V8K0E4237&cm_sp=SP-_-2709613-_-0-_-0-_-9SIB1V8K0E4237-_-nvme ssd-_-nvme|ssd-_-5,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""nvme ssd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""XG 7000-4TB""}, ""feature_lines_raw"": [""Model #: XG 7000-4TB""], ""compatibility_params"": {""capacity_gb"": 4096, ""interface"": ""NVMe"", ""form_factor"": ""M.2""}}"
newegg-Storage-779313106032,Team Group MP33 M.2 2280 256GB PCIe 3.0 x4 with NVMe 1.3 3D NAND Internal Solid State Drive (SSD) TM8FP6256G0C101,storage,Team,449,62.36,,0,0,0,0,0,0,,M.2,256,,newegg,https://www.newegg.com/team-group-256gb-mp33-nvme-1-3/p/N82E16820331415,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""nvme ssd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""TM8FP6256G0C101""}, ""feature_lines_raw"": [""Model #: TM8FP6256G0C101""], ""compatibility_params"": {""capacity_gb"": 256, ""interface"": ""NVMe"", ""form_factor"": ""M.2""}}"
newegg-Storage-781298453573,"Western Digital 18TB WD Red Pro NAS Internal Hard Drive HDD - 7200 RPM, SATA 6Gb/s, CMR, 512MB Cache, 3.5"" - WD181KFGX",storage,Western,2689,373.47,,0,0,0,0,0,0,,,18432,,newegg,https://www.newegg.com/red-pro-wd181kfgx-18tb-enterprise-nas-hard-drives-7200-rpm/p/N82E16822234430,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""internal hdd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""WD181KFGX""}, ""feature_lines_raw"": [""Model #: WD181KFGX""], ""compatibility_params"": {""capacity_gb"": 18432, ""interface"": ""SATA""}}"
newegg-Storage-781851090356,Team Group T-FORCE CARDEA A440 M.2 2280 4TB PCIe Gen 4.0 x4 NVMe 1.4 Internal Solid State Drive (SSD) TM8FPZ004T0C327,storage,Team,3001,416.81,,0,0,0,0,0,0,,M.2,4096,,newegg,https://www.newegg.com/team-group-4tb-t-force-cardea-a440-nvme-1-4/p/N82E16820985207,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""nvme ssd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""TM8FPZ004T0C327""}, ""feature_lines_raw"": [""Model #: TM8FPZ004T0C327""], ""compatibility_params"": {""capacity_gb"": 4096, ""interface"": ""NVMe"", ""form_factor"": ""M.2""}}"
newegg-Storage-789232546634,WD_BLACK SN7100 M.2 2280 1TB PCI-Express 4.0 x4 TLC 3D NAND Internal Solid State Drive (SSD) WDS100T4X0E,storage,WD_BLACK,1445,200.69,,0,0,0,0,0,0,,M.2,1024,,newegg,https://www.newegg.com/western-digital-1tb-sn7100-nvme/p/N82E16820250276,,,,,0,0,0,,,,M.2,,"{""source"": ""newegg_search"", ""query_keyword"": ""nvme ssd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""WDS100T4X0E-00CJA0""}, ""feature_lines_raw"": [""Model #: WDS100T4X0E-00CJA0""], ""compatibility_params"": {""capacity_gb"": 1024, ""form_factor"": ""M.2""}}"
newegg-Storage-789600318653,"Seagate Exos M ST30000NM004K 30TB 7200 RPM 512MB Cache SATA 6.0Gb/s 3.5"" Hard Drives Bare Drive",storage,Seagate,4764,661.67,,0,0,0,0,0,0,,,30720,,newegg,https://www.newegg.com/seagate-exos-m-st30000nm004k-30tb-hard-drive-for-enterprise-storage-7200-rpm/p/N82E16822185114,,,,,0,0,0,,,SATA,,,"{""source"": ""newegg_search"", ""query_keyword"": ""internal hdd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""ST30000NM004K""}, ""feature_lines_raw"": [""Model #: ST30000NM004K""], ""compatibility_params"": {""capacity_gb"": 30720, ""interface"": ""SATA""}}"
newegg-Storage-808161998664,"WD RED PRO 4TB SATA 3.5INCH, 256MB",storage,WD,1099,152.64,,0,0,0,0,0,0,,,4096,,newegg,https://www.newegg.com/red-pro-wd4005ffbx-4tb/p/1Z4-0002-01PE4,,,,,0,0,0,,,SATA,,,"{""source"": ""newegg_search"", ""query_keyword"": ""internal hdd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""WD4005FFBX""}, ""feature_lines_raw"": [""Model #: WD4005FFBX""], ""compatibility_params"": {""capacity_gb"": 4096, ""interface"": ""SATA""}}"
newegg-Storage-815985373166,"Seagate BarraCuda ST24000DM001 24TB 7200 RPM 512MB Cache SATA 6.0Gb/s 3.5"" Internal Hard Drive Bare Drive",storage,Seagate,2689,373.47,,0,0,0,0,0,0,,,24576,,newegg,https://www.newegg.com/seagate-barracuda-st24000dm001-24tb-for-daily-computing-7200-rpm/p/N82E16822185109?Item=N82E16822185109&cm_sp=SP-_-3002160-_-0-_-3-_-22-185-109-_-internal hdd-_-hdd|internal-_-18,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""internal hdd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""ST24000DM001""}, ""feature_lines_raw"": [""Model #: ST24000DM001""], ""compatibility_params"": {""capacity_gb"": 24576, ""interface"": ""SATA""}}"
newegg-Storage-81690405632,SAMSUNG 990 EVO PLUS SSD 1TB,storage,SAMSUNG,1514,210.28,,0,0,0,0,0,0,,,1024,,newegg,https://www.newegg.com/samsung-1tb-990-evo-plus-nvme-2-0/p/N82E16820147899,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""nvme ssd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""MZ-V9S1T0B/AM""}, ""feature_lines_raw"": [""Model #: MZ-V9S1T0B/AM""], ""compatibility_params"": {""capacity_gb"": 1024}}"
newegg-Storage-826545147195,"WL 2TB 64MB Cache 5400RPM SATA III (6.0Gb/s) (Low Power & Heavy Duty) 3.5"" Internal Hard Drive (NAS & CCTV DVR) - w/ 1 Year Warranty",storage,WL,269,37.36,,0,0,0,0,0,0,,,2048,,newegg,https://www.newegg.com/p/1Z4-006T-00019?Item=9SIA5AD4821010&cm_sp=SP-_-2623190-_-0-_-3-_-9SIA5AD4821010-_-internal hdd-_-hdd|internal-_-15,,,,,0,0,0,,,SATA,,,"{""source"": ""newegg_search"", ""query_keyword"": ""internal hdd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""WL2000GSA6454-DVR""}, ""feature_lines_raw"": [""Model #: WL2000GSA6454-DVR""], ""compatibility_params"": {""capacity_gb"": 2048, ""interface"": ""SATA""}}"
newegg-Storage-828295798221,KingSpec 1TB NVMe PCIe 4.0x4  M.2 2242 Internal Solid Drive High Performance Read/Write Speed Up to 7200/6400 MB/s Support NVMe 1.4 1TB,storage,KingSpec,1140,158.33,,0,0,0,0,0,0,,M.2,1024,,newegg,https://www.newegg.com/kingspec-512gb-xg7000-2242/p/0D9-000D-00184?Item=9SIB1V8K5J0922&cm_sp=SP-_-2714096-_-0-_-0-_-9SIB1V8K5J0922-_-nvme ssd-_-nvme|ssd-_-18,,,,,0,0,0,,,NVMe,M.2,,"{""source"": ""newegg_search"", ""query_keyword"": ""nvme ssd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""XG7000-1TB 2242""}, ""feature_lines_raw"": [""Model #: XG7000-1TB 2242""], ""compatibility_params"": {""capacity_gb"": 1024, ""interface"": ""NVMe"", ""form_factor"": ""M.2""}}"
newegg-Storage-836600368725,"WD Black WD102FZBX 10 TB Hard Drive - 3.5"" Internal - SATA (SATA/600) - Conventional Magnetic Recording (CMR) Method WD102FZBX",storage,WD,2198,305.28,,0,0,0,0,0,0,,,10240,,newegg,https://www.newegg.com/western-digital-wd102fzbx-10tb-7200-rpm/p/N82E16822234586,,,,,0,0,0,,,SATA,,,"{""source"": ""newegg_search"", ""query_keyword"": ""internal hdd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""WD102FZBX""}, ""feature_lines_raw"": [""Model #: WD102FZBX""], ""compatibility_params"": {""capacity_gb"": 10240, ""interface"": ""SATA""}}"
newegg-Storage-842312672076,"WD_BLACK 1TB SN850X NVMe Internal Gaming SSD Solid State Drive - Gen4 PCIe, M.2 2280, Up to 7,300 MB/s - WDS100T2X0E",storage,WD_BLACK,1659,230.42,,0,0,0,0,0,0,,M.2,1024,,newegg,https://www.newegg.com/western-digital-1tb-black-sn850x-nvme/p/N82E16820250243,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""nvme ssd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""WDS100T2X0E-00BCA0""}, ""feature_lines_raw"": [""Model #: WDS100T2X0E-00BCA0""], ""compatibility_params"": {""capacity_gb"": 1024, ""interface"": ""NVMe"", ""form_factor"": ""M.2""}}"
newegg-Storage-84328459524,WD_BLACK SN7100 M.2 2280 1TB PCI-Express 4.0 x4 TLC 3D NAND Internal Solid State Drive (SSD) WDS100T4X0E,storage,WD_BLACK,1445,200.69,,0,0,0,0,0,0,,M.2,1024,,newegg,https://www.newegg.com/western-digital-1tb-sn7100-nvme/p/N82E16820250276,,,,,0,0,0,,,,M.2,,"{""source"": ""newegg_search"", ""query_keyword"": ""nvme ssd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""WDS100T4X0E-00CJA0""}, ""feature_lines_raw"": [""Model #: WDS100T4X0E-00CJA0""], ""compatibility_params"": {""capacity_gb"": 1024, ""form_factor"": ""M.2""}}"
newegg-Storage-845883865944,Team Group T-FORCE G50 M.2 2280 512GB PCIe 4.0 x4 with NVMe 1.4 TLC Internal Solid State Drive (SSD) TM8FFE512G0C129,storage,Team,684,95.00,,0,0,0,0,0,0,,M.2,512,,newegg,https://www.newegg.com/team-group-512gb-t-force-g50/p/N82E16820985132,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""nvme ssd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""TM8FFE512G0C129""}, ""feature_lines_raw"": [""Model #: TM8FFE512G0C129""], ""compatibility_params"": {""capacity_gb"": 512, ""interface"": ""NVMe"", ""form_factor"": ""M.2""}}"
newegg-Storage-853140550828,"WD Red Plus WD80EFPX 8TB Hard Drive - 3.5"" Internal - SATA (SATA/600) - Conventional Magnetic Recording (CMR) Method - NAS, Desktop PC Device Supported - 5640rpm",storage,WD,1445,200.69,,0,0,0,0,0,0,,,8192,,newegg,https://www.newegg.com/red-plus-wd80efpx-8tb/p/1Z4-0002-01NP7,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""internal hdd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""WD80EFPX""}, ""feature_lines_raw"": [""Model #: WD80EFPX""], ""compatibility_params"": {""capacity_gb"": 8192, ""interface"": ""SATA""}}"
newegg-Storage-857747651923,Team Group MP33 M.2 2280 256GB PCIe 3.0 x4 with NVMe 1.3 3D NAND Internal Solid State Drive (SSD) TM8FP6256G0C101,storage,Team,449,62.36,,0,0,0,0,0,0,,M.2,256,,newegg,https://www.newegg.com/team-group-256gb-mp33-nvme-1-3/p/N82E16820331415,,,,,0,0,0,,,NVMe,M.2,,"{""source"": ""newegg_search"", ""query_keyword"": ""nvme ssd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""TM8FP6256G0C101""}, ""feature_lines_raw"": [""Model #: TM8FP6256G0C101""], ""compatibility_params"": {""capacity_gb"": 256, ""interface"": ""NVMe"", ""form_factor"": ""M.2""}}"
newegg-Storage-864069471683,"WD Red Plus WD80EFPX 8TB Hard Drive - 3.5"" Internal - SATA (SATA/600) - Conventional Magnetic Recording (CMR) Method - NAS, Desktop PC Device Supported - 5640rpm",storage,WD,1445,200.69,,0,0,0,0,0,0,,,8192,,newegg,https://www.newegg.com/red-plus-wd80efpx-8tb/p/1Z4-0002-01NP7,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""internal hdd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""WD80EFPX""}, ""feature_lines_raw"": [""Model #: WD80EFPX""], ""compatibility_params"": {""capacity_gb"": 8192, ""interface"": ""SATA""}}"
newegg-Storage-872858938639,SAMSUNG 990 EVO PLUS SSD 1TB,storage,SAMSUNG,1514,210.28,,0,0,0,0,0,0,,,1024,,newegg,https://www.newegg.com/samsung-1tb-990-evo-plus-nvme-2-0/p/N82E16820147899,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""nvme ssd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""MZ-V9S1T0B/AM""}, ""feature_lines_raw"": [""Model #: MZ-V9S1T0B/AM""], ""compatibility_params"": {""capacity_gb"": 1024}}"
newegg-Storage-878583787325,Team Group T-FORCE CARDEA A440 M.2 2280 4TB PCIe Gen 4.0 x4 NVMe 1.4 Internal Solid State Drive (SSD) TM8FPZ004T0C327,storage,Team,3001,416.81,,0,0,0,0,0,0,,M.2,4096,,newegg,https://www.newegg.com/team-group-4tb-t-force-cardea-a440-nvme-1-4/p/N82E16820985207,,,,,0,0,0,,,NVMe,M.2,,"{""source"": ""newegg_search"", ""query_keyword"": ""nvme ssd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""TM8FPZ004T0C327""}, ""feature_lines_raw"": [""Model #: TM8FPZ004T0C327""], ""compatibility_params"": {""capacity_gb"": 4096, ""interface"": ""NVMe"", ""form_factor"": ""M.2""}}"
newegg-Storage-88341005012,"Synology HAT3310 12TB Plus Series SATA III 3.5"" Internal NAS HDD (HAT3310-12T)",storage,Synology,2378,330.28,,0,0,0,0,0,0,,,12288,,newegg,https://www.newegg.com/synology-hat3310-12t-12tb-for-nas-systems-7200-rpm/p/N82E16822108843,,,,,0,0,0,,,SATA,,,"{""source"": ""newegg_search"", ""query_keyword"": ""internal hdd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""HAT3310-12T""}, ""feature_lines_raw"": [""Model #: HAT3310-12T""], ""compatibility_params"": {""capacity_gb"": 12288, ""interface"": ""SATA""}}"
newegg-Storage-883490269609,KingSpec XG 7000 2TB M.2 2280 PCIe Gen 4.0x4 NVME 1.4 Speed up to 7400MB/s Write Speed Up to 6600MB/s Internal Solid State Drive for PS5 PC Desktop Laptop Game-Player Non-Heatsink,storage,KingSpec,1638,227.50,,0,0,0,0,0,0,,M.2,2048,,newegg,https://www.newegg.com/kingspec-2tb-xg-7000-series/p/0D9-000D-00172?Item=9SIB1V8JVN5929&cm_sp=SP-_-2108756-_-0-_-6-_-9SIB1V8JVN5929-_-nvme ssd-_-nvme|ssd-_-15,,,,,0,0,0,,,NVMe,M.2,,"{""source"": ""newegg_search"", ""query_keyword"": ""nvme ssd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""XG 7000-2TB""}, ""feature_lines_raw"": [""Model #: XG 7000-2TB""], ""compatibility_params"": {""capacity_gb"": 2048, ""interface"": ""NVMe"", ""form_factor"": ""M.2""}}"
newegg-Storage-887412671038,KingSpec XG 7000 4TB M.2 2280 PCIe Gen 4.0x4 NVME 1.4 Speed up to 7400MB/s Write Speed Up to 6600MB/s Internal Solid State Drive for PS5 PC Desktop Laptop Game-Player Non-Heatsink,storage,KingSpec,2662,369.72,,0,0,0,0,0,0,,M.2,4096,,newegg,https://www.newegg.com/kingspec-4tb-xg-7000-series/p/0D9-000D-00175?Item=9SIB1V8K0E4237&cm_sp=SP-_-2709613-_-0-_-0-_-9SIB1V8K0E4237-_-nvme ssd-_-nvme|ssd-_-5,,,,,0,0,0,,,NVMe,M.2,,"{""source"": ""newegg_search"", ""query_keyword"": ""nvme ssd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""XG 7000-4TB""}, ""feature_lines_raw"": [""Model #: XG 7000-4TB""], ""compatibility_params"": {""capacity_gb"": 4096, ""interface"": ""NVMe"", ""form_factor"": ""M.2""}}"
newegg-Storage-889062608661,"WD_BLACK 1TB SN850X NVMe Internal Gaming SSD Solid State Drive - Gen4 PCIe, M.2 2280, Up to 7,300 MB/s - WDS100T2X0E",storage,WD_BLACK,1659,230.42,,0,0,0,0,0,0,,M.2,1024,,newegg,https://www.newegg.com/western-digital-1tb-black-sn850x-nvme/p/N82E16820250243,,,,,0,0,0,,,NVMe,M.2,,"{""source"": ""newegg_search"", ""query_keyword"": ""nvme ssd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""WDS100T2X0E-00BCA0""}, ""feature_lines_raw"": [""Model #: WDS100T2X0E-00BCA0""], ""compatibility_params"": {""capacity_gb"": 1024, ""interface"": ""NVMe"", ""form_factor"": ""M.2""}}"
newegg-Storage-898190443447,KingSpec XG 7000 4TB M.2 2280 PCIe Gen 4.0x4 NVME 1.4 Speed up to 7400MB/s Write Speed Up to 6600MB/s Internal Solid State Drive for PS5 PC Desktop Laptop Game-Player Non-Heatsink,storage,KingSpec,2662,369.72,,0,0,0,0,0,0,,M.2,4096,,newegg,https://www.newegg.com/kingspec-4tb-xg-7000-series/p/0D9-000D-00175,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""nvme ssd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""XG 7000-4TB""}, ""feature_lines_raw"": [""Model #: XG 7000-4TB""], ""compatibility_params"": {""capacity_gb"": 4096, ""interface"": ""NVMe"", ""form_factor"": ""M.2""}}"
newegg-Storage-898238881921,Team Group T-FORCE CARDEA A440 M.2 2280 4TB PCIe Gen 4.0 x4 NVMe 1.4 Internal Solid State Drive (SSD) TM8FPZ004T0C327,storage,Team,3001,416.81,,0,0,0,0,0,0,,M.2,4096,,newegg,https://www.newegg.com/team-group-4tb-t-force-cardea-a440-nvme-1-4/p/N82E16820985207,,,,,0,0,0,,,NVMe,M.2,,"{""source"": ""newegg_search"", ""query_keyword"": ""nvme ssd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""TM8FPZ004T0C327""}, ""feature_lines_raw"": [""Model #: TM8FPZ004T0C327""], ""compatibility_params"": {""capacity_gb"": 4096, ""interface"": ""NVMe"", ""form_factor"": ""M.2""}}"
newegg-Storage-904008752706,"Synology HAT3310 12TB Plus Series SATA III 3.5"" Internal NAS HDD (HAT3310-12T)",storage,Synology,2378,330.28,,0,0,0,0,0,0,,,12288,,newegg,https://www.newegg.com/synology-hat3310-12t-12tb-for-nas-systems-7200-rpm/p/N82E16822108843,,,,,0,0,0,,,SATA,,,"{""source"": ""newegg_search"", ""query_keyword"": ""internal hdd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""HAT3310-12T""}, ""feature_lines_raw"": [""Model #: HAT3310-12T""], ""compatibility_params"": {""capacity_gb"": 12288, ""interface"": ""SATA""}}"
newegg-Storage-908091545405,"WD Red Plus 10TB NAS Hard Disk Drive - 7200 RPM Class SATA 6Gb/s, CMR, 512MB Cache, 3.5 Inch - WD100EFGX",storage,WD,1721,239.03,,0,0,0,0,0,0,,,10240,,newegg,https://www.newegg.com/red-plus-wd100efgx-10tb-hard-drive-for-nas-systems-7200-rpm/p/N82E16822234588,,,,,0,0,0,,,SATA,,,"{""source"": ""newegg_search"", ""query_keyword"": ""internal hdd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""WD100EFGX""}, ""feature_lines_raw"": [""Model #: WD100EFGX""], ""compatibility_params"": {""capacity_gb"": 10240, ""interface"": ""SATA""}}"
newegg-Storage-908243605113,"WD Black WD102FZBX 10 TB Hard Drive - 3.5"" Internal - SATA (SATA/600) - Conventional Magnetic Recording (CMR) Method WD102FZBX",storage,WD,1894,263.06,,0,0,0,0,0,0,,,10240,,newegg,https://www.newegg.com/western-digital-wd102fzbx-10tb-7200-rpm/p/N82E16822234586,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""internal hdd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""WD102FZBX""}, ""feature_lines_raw"": [""Model #: WD102FZBX""], ""compatibility_params"": {""capacity_gb"": 10240, ""interface"": ""SATA""}}"
newegg-Storage-908799051122,"Seagate Exos M ST30000NM004K 30TB 7200 RPM 512MB Cache SATA 6.0Gb/s 3.5"" Hard Drives Bare Drive",storage,Seagate,4764,661.67,,0,0,0,0,0,0,,,30720,,newegg,https://www.newegg.com/seagate-exos-m-st30000nm004k-30tb-hard-drive-for-enterprise-storage-7200-rpm/p/N82E16822185114,,,,,0,0,0,,,SATA,,,"{""source"": ""newegg_search"", ""query_keyword"": ""internal hdd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""ST30000NM004K""}, ""feature_lines_raw"": [""Model #: ST30000NM004K""], ""compatibility_params"": {""capacity_gb"": 30720, ""interface"": ""SATA""}}"
newegg-Storage-914850642620,"KingSpec M.2 2280 512GB PCIe Gen3 x4, NVMe 1.3 3D NAND Internal Solid State Drive (SSD), up to 3500MB/s",storage,KingSpec,643,89.31,,0,0,0,0,0,0,,M.2,512,,newegg,https://www.newegg.com/kingspec-512gb/p/0D9-000D-00149?Item=9SIB1V8HP68399&cm_sp=SP-_-2809499-_-0-_-1-_-9SIB1V8HP68399-_-nvme ssd-_-nvme|ssd-_-12,,,,,0,0,0,,,NVMe,M.2,,"{""source"": ""newegg_search"", ""query_keyword"": ""nvme ssd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""NX-512-2280""}, ""feature_lines_raw"": [""Model #: NX-512-2280""], ""compatibility_params"": {""capacity_gb"": 512, ""interface"": ""NVMe"", ""form_factor"": ""M.2""}}"
newegg-Storage-916517433249,"WD RED PRO 4TB SATA 3.5INCH, 256MB",storage,WD,1099,152.64,,0,0,0,0,0,0,,,4096,,newegg,https://www.newegg.com/red-pro-wd4005ffbx-4tb/p/1Z4-0002-01PE4,,,,,0,0,0,,,SATA,,,"{""source"": ""newegg_search"", ""query_keyword"": ""internal hdd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""WD4005FFBX""}, ""feature_lines_raw"": [""Model #: WD4005FFBX""], ""compatibility_params"": {""capacity_gb"": 4096, ""interface"": ""SATA""}}"
newegg-Storage-916890579267,"Western Digital Red Pro WD260KFGX 26TB 7200 RPM 512MB Cache SATA 6.0Gb/s 3.5"" HD OEM",storage,Western,3830,531.94,,0,0,0,0,0,0,,,26624,,newegg,https://www.newegg.com/western-digital-red-pro-wd260kfgx-26tb-enterprise-nas-hard-drives-7200-rpm/p/N82E16822234582,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""internal hdd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""WD260KFGX""}, ""feature_lines_raw"": [""Model #: WD260KFGX""], ""compatibility_params"": {""capacity_gb"": 26624, ""interface"": ""SATA""}}"
